,Unnamed: 0,CourseName,CourseTag,Content,Down-votes,Up-votes,User,label
91,94,复旦{##大学##}{##公开课##}：{##中国##}传统法律文化,"法学,{##中国##}传统法律,{##中国##}{##大学##}{##视频##}{##公开课##},复旦{##大学##},郭建,",花 完 12集 课 截图 笔记 过段 时间 ,0,0,网易福建省宁德网友：,0
92,95,复旦{##大学##}{##公开课##}：{##中国##}传统法律文化,"法学,{##中国##}传统法律,{##中国##}{##大学##}{##视频##}{##公开课##},复旦{##大学##},郭建,",听 郭 教授 中国 传统 法律 文化 课 耳目一 现实 法律 遥远 ,0,5,网易江西省赣州网友：,0
93,96,复旦{##大学##}{##公开课##}：{##中国##}传统法律文化,"法学,{##中国##}传统法律,{##中国##}{##大学##}{##视频##}{##公开课##},复旦{##大学##},郭建,",包 侦探 古代 司法 强 ,0,1,网易湖南省岳阳网友：,0
94,97,复旦{##大学##}{##公开课##}：{##中国##}传统法律文化,"法学,{##中国##}传统法律,{##中国##}{##大学##}{##视频##}{##公开课##},复旦{##大学##},郭建,",几天 公开 课郭 教授 课 好听 ,0,2,网易天津市网友&nbsp;198093911： ,0
95,98,复旦{##大学##}{##公开课##}：{##中国##}传统法律文化,"法学,{##中国##}传统法律,{##中国##}{##大学##}{##视频##}{##公开课##},复旦{##大学##},郭建,",郭 教授 课 讲 真赞 吸引 听 ,0,1,网易河南省信阳网友：,1
96,99,复旦{##大学##}{##公开课##}：{##中国##}传统法律文化,"法学,{##中国##}传统法律,{##中国##}{##大学##}{##视频##}{##公开课##},复旦{##大学##},郭建,",郭 教授 讲 轻松 自如 点 幽默 角度 中西 法律 文化 差异 中国 传统 法律 文化 精华 糟粕 自现 受 教 ,0,1,网易湖南省永州网友：,1
97,100,复旦{##大学##}{##公开课##}：{##中国##}传统法律文化,"法学,{##中国##}传统法律,{##中国##}{##大学##}{##视频##}{##公开课##},复旦{##大学##},郭建,",包公 程序 ,0,1,网易湖南省长沙手机网友：,0
98,101,复旦{##大学##}{##公开课##}：{##中国##}传统法律文化,"法学,{##中国##}传统法律,{##中国##}{##大学##}{##视频##}{##公开课##},复旦{##大学##},郭建,",包拯 奈若 ,0,0,网易湖南省长沙手机网友：,0
99,102,武汉{##大学##}{##公开课##}：德国{##大学##}现代化,"历史,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},李工真,德国{##大学##}现代化,",天朝 大学 ,0,1,网易四川省泸州网友：,0
100,103,武汉{##大学##}{##公开课##}：德国{##大学##}现代化,"历史,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},李工真,德国{##大学##}现代化,",哥廷根 世界 数学 圣 城 ,0,1,网易四川省泸州网友：,0
101,104,武汉{##大学##}{##公开课##}：德国{##大学##}现代化,"历史,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},李工真,德国{##大学##}现代化,",广告 爽 感谢 网 易 ! ,0,2,网易上海市浦东新区网友&nbsp;有价自由： ,2
102,105,武汉{##大学##}{##公开课##}：德国{##大学##}现代化,"历史,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},李工真,德国{##大学##}现代化,",北大 清华 目的 干什么 当官 发财 找 工作 中国 教育 一种 失 中国 走出 书 中 黄金 屋 书 中 颜如玉 怪圈 中国 发展 才有 动力 中国 产品 技术 含量 提高 国人 买 国货 期待 不用 高考 大学 学 喜欢 专业 钱 兴 期盼 希望 中国人 盼望 到来 ,0,4,网易安徽省黄山网友&nbsp;229989799： ,0
103,106,武汉{##大学##}{##公开课##}：德国{##大学##}现代化,"历史,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},李工真,德国{##大学##}现代化,",老师 太 少 启发 中国 哥廷根大学 大学 武 老师 感谢 网 易 公开 课 渺小 民族 素质 有待 提 历史 悲剧 重演 日本 参拜 晋国神社 事情 发 自省 打醒 ,0,4,网易安徽省黄山网友&nbsp;229989799： ,3
104,107,武汉{##大学##}{##公开课##}：德国{##大学##}现代化,"历史,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},李工真,德国{##大学##}现代化,",老师 太 少 启发 中国 哥廷根大学 大学 武 老师 感谢 网 易 公开 课 渺小 民族 素质 有待 提 历史 悲剧 重演 日本 参拜 晋国神社 事情 发 自省 打醒 ,0,2,网易安徽省黄山网友&nbsp;229989799： ,3
105,108,武汉{##大学##}{##公开课##}：德国{##大学##}现代化,"历史,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},李工真,德国{##大学##}现代化,",一辈子 关注 清华 北大 般 ,0,1,网易广东省揭阳网友&nbsp;语音娃娃： ,0
106,109,武汉{##大学##}{##公开课##}：德国{##大学##}现代化,"历史,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},李工真,德国{##大学##}现代化,",不错 讲座 德国大学 概况 ,0,1,网易辽宁省沈阳网友：,3
107,111,武汉{##大学##}{##公开课##}：德国{##大学##}现代化,"历史,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},李工真,德国{##大学##}现代化,",感谢 教授 讲 课 ,1,2,网易江西省南昌手机网友&nbsp;有态度网友06K1Dm： ,0
108,112,武汉{##大学##}{##公开课##}：德国{##大学##}现代化,"历史,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},李工真,德国{##大学##}现代化,",讲 意气 风发 句 第三点 ,0,2,网易广东省揭阳网友&nbsp;语音娃娃： ,0
109,113,武汉{##大学##}{##公开课##}：德国{##大学##}现代化,"历史,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},李工真,德国{##大学##}现代化,",讲 喜欢 辽河 王万方 ,0,2,网易辽宁省盘锦网友：,0
110,114,武汉{##大学##}{##公开课##}：德国{##大学##}现代化,"历史,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},李工真,德国{##大学##}现代化,",辽河王万方 网 易 公开 课 教育 共享 <b r ,0,5,网易辽宁省盘锦网友：,0
111,116,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",沟通 方法 有用 b r ,1,0,网易福建省厦门手机网友&nbsp;oep2jtzqem15adba5ad2744387046ea40ee8d14e8a： ,3
112,117,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",讲 挺 普适 老师 默认 学生 听到 理论 自发 生活 实践 事实 中国 听讲 自发 学 知识 ,1,3,网易日本手机网友：,0
113,118,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",感觉 空洞 <b r> ,0,4,网易湖北省武汉网友：,0
114,119,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",喜欢 樊 老师 课 感觉 亲切 笑眯眯 友善 ,0,3,网易广东省广州网友&nbsp;195216371： ,1
115,120,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",虚心 学习 成长 ,1,7,网易江苏省南京手机网友：,3
116,121,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,","老师 讲 好, 大学 生活 压力 无处 不在 压力 才有 动力 压力 老师 讲 减压 益处 ",0,8,网易天津市东丽区网友：,1
117,122,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",体会 老师 讲 ,0,6,网易湖南省株洲手机网友：,1
118,123,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",流畅 播放 ,1,1,网易浙江省温州网友：,2
119,124,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",自杀 原因 关键 ,0,4,网易江西省赣州手机网友&nbsp;有态度网友07ichE： ,0
120,125,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",生活 机会 喜欢 表白 人生 短 出彩 ! ,0,8,网易黑龙江省哈尔滨手机网友&nbsp;有态度网友078Gg3： ,0
121,126,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",谈到 死亡 感触 深 几十年 热爱 世 改变 爱 生活 爱 美好 事物 ,0,0,网易贵州省黔南布依族苗族自治州网友&nbsp;铃儿响叮当85283457： ,0
122,127,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",健康 生活 学 点 b r 好奇 事 充满 大吃一惊 b r 乐观 事情 两面 负面 正面 困难 挫折 想 坚 不幸 不幸 这是 概率 事件 烦恼 b r 感恩 出生 感谢 感谢 才有 造就 独一无二 感恩 感恩社 感恩 世界 ,1,1,网易宁夏回族自治区银川网友&nbsp;m130****0392： ,0
123,128,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",樊 老师 讲 真 ?? ?? ,0,0,网易北京市手机网友&nbsp;oep2jtxtdn211f400732d45653bd5a170fc47ef503： ,1
124,129,清华{##大学##}{##公开课##}：{##大学##}生心理健康,"{##大学##}生心理健康,{##中国##}{##大学##}{##视频##}{##公开课##},清华{##大学##},樊富珉,",喜欢 课程 大学生 有益 ,1,7,网易湖南省长沙网友：,3
125,130,武汉{##大学##}{##公开课##}：唐诗艺术,"尚永亮,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},{##中国##}语言文学,唐诗艺术,",学 受 顶 ,0,6,网易吉林省白城网友&nbsp;新鞋老路： ,1
126,131,武汉{##大学##}{##公开课##}：唐诗艺术,"尚永亮,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},{##中国##}语言文学,唐诗艺术,",呃真係大W 中文 疹 ,0,1,网易香港特别行政区手机网友：,3
127,132,武汉{##大学##}{##公开课##}：唐诗艺术,"尚永亮,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},{##中国##}语言文学,唐诗艺术,",真 收获 谢谢 老师 ! ,0,1,网易上海市网友：,3
128,133,武汉{##大学##}{##公开课##}：唐诗艺术,"尚永亮,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},{##中国##}语言文学,唐诗艺术,",真 收获 谢谢 老师 ! ,0,3,网易上海市网友：,0
129,134,武汉{##大学##}{##公开课##}：唐诗艺术,"尚永亮,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},{##中国##}语言文学,唐诗艺术,",诗 一种 美 读 诗 一种 享受 欣赏 诗 一种 艺 读 诗 感受 那种 平仄 相间 声调 起伏 抑扬顿挫 一种 舒畅 感受 弥漫 心间 酒 醇厚 水 滑 溜手 ,0,1,网易湖北省武汉网友&nbsp;向俊辉： ,0
130,135,武汉{##大学##}{##公开课##}：唐诗艺术,"尚永亮,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},{##中国##}语言文学,唐诗艺术,",诗 一种 美 读 诗 一种 享受 欣赏 诗 一种 艺 读 诗 感受 那种 平仄 相间 声调 起伏 抑扬顿挫 一种 舒畅 感受 弥漫 心间 酒 醇厚 水 滑 溜手 ,0,3,网易湖北省武汉网友&nbsp;向俊辉： ,0
131,136,武汉{##大学##}{##公开课##}：唐诗艺术,"尚永亮,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},{##中国##}语言文学,唐诗艺术,","开课 听课 收费 请明 七九2013, 1, ",0,1,网易广东省珠海网友&nbsp;shanwentian： ,0
132,137,武汉{##大学##}{##公开课##}：唐诗艺术,"尚永亮,武汉{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},{##中国##}语言文学,唐诗艺术,",请问 老师 春江花月夜 入选 唐诗 三百首 ,0,4,网易四川省泸州网友&nbsp;于无声处听惊雷111： ,0
133,139,中南{##大学##}{##公开课##}：{##中国##}情境下的人力资源管理实务,"颜爱民,人力资源管理实务,工商管理,{##中国##}{##大学##}{##视频##}{##公开课##},中南{##大学##},",颜 老师 讲 人力资源 岗位 工作 一年 请 朋友 推荐 学习 人力资源 专业 技术 视频 书籍 网站 先 谢谢 ,0,3,网易四川省南充网友：,0
134,140,中南{##大学##}{##公开课##}：{##中国##}情境下的人力资源管理实务,"颜爱民,人力资源管理实务,工商管理,{##中国##}{##大学##}{##视频##}{##公开课##},中南{##大学##},",感谢 颜爱民 教授 详实 精彩 课程 讲解 无比 感 ,0,2,网易广东省深圳网友：,1
135,141,中南{##大学##}{##公开课##}：{##中国##}情境下的人力资源管理实务,"颜爱民,人力资源管理实务,工商管理,{##中国##}{##大学##}{##视频##}{##公开课##},中南{##大学##},",精彩 古 ,0,1,网易甘肃省甘南藏族自治州手机网友&nbsp;有态度网友07dBBg： ,1
136,142,中南{##大学##}{##公开课##}：{##中国##}情境下的人力资源管理实务,"颜爱民,人力资源管理实务,工商管理,{##中国##}{##大学##}{##视频##}{##公开课##},中南{##大学##},",本科生 由衷 感谢 网 易 公开 课 道 词典 两个 软件 学习 作用 远 胜 高校 教师 ,0,1,网易浙江省杭州网友&nbsp;今夏我为宇狂： ,3
137,143,中南{##大学##}{##公开课##}：{##中国##}情境下的人力资源管理实务,"颜爱民,人力资源管理实务,工商管理,{##中国##}{##大学##}{##视频##}{##公开课##},中南{##大学##},",本科生 由衷 感谢 网 易 公开 课 道 词典 两个 软件 学习 作用 远 胜 高校 教师 ,0,0,网易浙江省杭州网友&nbsp;今夏我为宇狂： ,3
138,144,中南{##大学##}{##公开课##}：{##中国##}情境下的人力资源管理实务,"颜爱民,人力资源管理实务,工商管理,{##中国##}{##大学##}{##视频##}{##公开课##},中南{##大学##},",讲 真 启发 ,0,0,网易江苏省泰州手机网友：,3
139,146,中南{##大学##}{##公开课##}：{##中国##}情境下的人力资源管理实务,"颜爱民,人力资源管理实务,工商管理,{##中国##}{##大学##}{##视频##}{##公开课##},中南{##大学##},",讲 真 精彩 赞呢 ,0,0,网易江苏省无锡网友：,1
140,147,中南{##大学##}{##公开课##}：{##中国##}情境下的人力资源管理实务,"颜爱民,人力资源管理实务,工商管理,{##中国##}{##大学##}{##视频##}{##公开课##},中南{##大学##},",讲 真 精彩 赞呢 ,0,5,网易江苏省无锡网友：,1
141,148,北京中医药{##大学##}{##公开课##}：中医学专业导论,"中医学专业导论,王庆国,{##中国##}{##大学##}{##视频##}{##公开课##},网易{##公开课##},北京中医药{##大学##},",厉害 拜 名医 ,0,0,网易河北省邯郸手机网友&nbsp;有态度网友06OYYY： ,0
142,149,北京中医药{##大学##}{##公开课##}：中医学专业导论,"中医学专业导论,王庆国,{##中国##}{##大学##}{##视频##}{##公开课##},网易{##公开课##},北京中医药{##大学##},",实在 受不了 中医 爱好者 受不了 讲师 讲师 中医 必亡 生趣 讲 中医 外科 神 书 念 教授 听 中医 课 失败 顾问 郭林 留言 实在 听 留 建议 讲师 出视 频 ,1,2,网易河南省开封网友&nbsp;aicui1314qiang： ,0
143,150,北京中医药{##大学##}{##公开课##}：中医学专业导论,"中医学专业导论,王庆国,{##中国##}{##大学##}{##视频##}{##公开课##},网易{##公开课##},北京中医药{##大学##},",这是 讲 中医 ,0,1,网易浙江省金华手机网友：,1
